case_id,family_id,domain,split,pattern,review_status,reviewer,decision,notes
clp-4de4a728e7151e69f26c,web_backend_conditional_update,web_backend,development,gap_followup_success,pending,,,
clp-0f74e4c86caf68b21aaf,web_backend_conditional_update,web_backend,development,temporary_constraint_active,pending,,,
clp-70bda794e9a50cecaa6c,web_backend_conditional_update,web_backend,development,temporary_constraint_expired,pending,,,
clp-d3b710445eebbb5b09d8,web_backend_conditional_update,web_backend,development,goal_current,pending,,,
clp-3044572880ca6068d419,web_backend_conditional_update,web_backend,development,goal_superseded,pending,,,
clp-37b5412978f086003f6c,web_backend_conditional_update,web_backend,development,insufficient_evidence,pending,,,
clp-991201498ad48c847ebf,web_backend_conditional_update,web_backend,development,long_history_return,pending,,,
clp-63745a13273bf9c1f600,web_backend_conditional_update,web_backend,development,irrelevant_invariance,pending,,,
clp-ca521195e16ac729fdc9,web_backend_conditional_update,web_backend,development,scope_invariance,pending,,,
clp-f34a344def887eb13446,web_backend_conditional_update,web_backend,development,future_invariance,pending,,,
clp-3c9c6db720d35514f0ed,web_backend_conditional_update,web_backend,development,source_retraction,pending,,,
clp-51ca062adcc3fd7d8ae3,web_backend_conditional_update,web_backend,development,unknown_assistance_success,pending,,,
clp-74af884d2bdd8ec23add,web_backend_conditional_update,web_backend,development,explanation_ineffective,pending,,,
clp-8fc5b1d899cc0f7bba67,web_backend_conditional_update,web_backend,development,environment_failure,pending,,,
clp-4fb78bf0b1b5b467c225,web_backend_conditional_update,web_backend,development,team_artifact,pending,,,
clp-7ff3300b93b50565217e,web_backend_conditional_update,web_backend,development,current_input_override,pending,,,
clp-25366ab266f61e059f1f,web_backend_conditional_update,web_backend,development,unjustified_correct_result,pending,,,
clp-f35b5512d9949b992f22,web_backend_idempotent_charge,web_backend,validation,assisted_success,pending,,,
clp-4ba57a1326c5b719ba82,web_backend_idempotent_charge,web_backend,validation,independent_once,pending,,,
clp-9c582fe0313c0d769131,web_backend_idempotent_charge,web_backend,validation,repeated_original,pending,,,
clp-ced271e8c315606abf53,web_backend_idempotent_charge,web_backend,validation,novel_transfer_once,pending,,,
clp-608305b8f40a9e4f6587,web_backend_idempotent_charge,web_backend,validation,gap_unresolved,pending,,,
clp-f138b5bea790730945f1,web_backend_idempotent_charge,web_backend,validation,gap_followup_success,pending,,,
clp-789eda8ad9c422db1aac,web_backend_idempotent_charge,web_backend,validation,temporary_constraint_active,pending,,,
clp-b9269ddc585c4bdad333,web_backend_idempotent_charge,web_backend,validation,temporary_constraint_expired,pending,,,
clp-75c9eee7dd2cf05b9cd5,web_backend_idempotent_charge,web_backend,validation,goal_current,pending,,,
clp-cd6b9981a1e7dd4b4508,web_backend_idempotent_charge,web_backend,validation,goal_superseded,pending,,,
clp-09e0ddd6397c23c0ec96,web_backend_idempotent_charge,web_backend,validation,insufficient_evidence,pending,,,
clp-f090852dc2a239617521,web_backend_idempotent_charge,web_backend,validation,long_history_return,pending,,,
clp-6d62b88e1cdaf726342f,web_backend_idempotent_charge,web_backend,validation,irrelevant_invariance,pending,,,
clp-c50721c911c0d8decbd1,web_backend_idempotent_charge,web_backend,validation,scope_invariance,pending,,,
clp-5074445f7c177cd89891,web_backend_idempotent_charge,web_backend,validation,future_invariance,pending,,,
clp-ea509cf0050567227159,web_backend_idempotent_charge,web_backend,validation,source_retraction,pending,,,
clp-3ef3b852a2c581489de2,web_backend_idempotent_charge,web_backend,validation,unknown_assistance_success,pending,,,
clp-f2cbc4eb8aabe9d65cd7,web_backend_idempotent_charge,web_backend,validation,explanation_ineffective,pending,,,
clp-9cd26cc4931b43c37c10,web_backend_idempotent_charge,web_backend,validation,environment_failure,pending,,,
clp-1b1914681a1118d7fb23,web_backend_idempotent_charge,web_backend,validation,team_artifact,pending,,,
clp-312df23de5bbdeaa3638,web_backend_idempotent_charge,web_backend,validation,current_input_override,pending,,,
clp-c384093ccbde494aebc8,web_backend_idempotent_charge,web_backend,validation,unjustified_correct_result,pending,,,
clp-9949fd791ac1eaf4b87f,web_backend_keyset_pagination,web_backend,holdout,assisted_success,pending,,,
clp-c3c6f14943bb45fa0fdc,web_backend_keyset_pagination,web_backend,holdout,independent_once,pending,,,
clp-f7dd858a0901d0af4abe,web_backend_keyset_pagination,web_backend,holdout,repeated_original,pending,,,
clp-9983fe84363eac4e05e4,web_backend_keyset_pagination,web_backend,holdout,novel_transfer_once,pending,,,
clp-b3fc54746eb927ab12d0,web_backend_keyset_pagination,web_backend,holdout,gap_unresolved,pending,,,
clp-5d556d05197b57acf183,web_backend_keyset_pagination,web_backend,holdout,gap_followup_success,pending,,,
clp-a06bc5e6ae94eb5d48dc,web_backend_keyset_pagination,web_backend,holdout,temporary_constraint_active,pending,,,
clp-c0f11b5e51b5351553a7,web_backend_keyset_pagination,web_backend,holdout,temporary_constraint_expired,pending,,,
clp-eac2818cb30b317cc28b,web_backend_keyset_pagination,web_backend,holdout,goal_current,pending,,,
clp-d0dbc66086617d16b12b,web_backend_keyset_pagination,web_backend,holdout,goal_superseded,pending,,,
clp-1f76658a9c52994abe99,web_backend_keyset_pagination,web_backend,holdout,insufficient_evidence,pending,,,
clp-a512508dd4137483348c,web_backend_keyset_pagination,web_backend,holdout,long_history_return,pending,,,
clp-80a275e1c0c1a269dea6,web_backend_keyset_pagination,web_backend,holdout,irrelevant_invariance,pending,,,
clp-49313f4911d64a8ff418,web_backend_keyset_pagination,web_backend,holdout,scope_invariance,pending,,,
clp-9c0caa3208e46d473f99,web_backend_keyset_pagination,web_backend,holdout,future_invariance,pending,,,
clp-95e5087c24a3a21dad9f,web_backend_keyset_pagination,web_backend,holdout,source_retraction,pending,,,
clp-429f62b3fee0789b997b,web_backend_keyset_pagination,web_backend,holdout,unknown_assistance_success,pending,,,
clp-43301b68e01081dec79e,web_backend_keyset_pagination,web_backend,holdout,explanation_ineffective,pending,,,
clp-a3fa5735ea1c34df8ca7,web_backend_keyset_pagination,web_backend,holdout,environment_failure,pending,,,
clp-a85027799241c14e42f6,web_backend_keyset_pagination,web_backend,holdout,team_artifact,pending,,,
clp-9fb51ff2adcebb40d57e,web_backend_keyset_pagination,web_backend,holdout,current_input_override,pending,,,
clp-e3db8cafe8c0dcd0b6ad,web_backend_keyset_pagination,web_backend,holdout,unjustified_correct_result,pending,,,
clp-dc38f94b4949584b5fb0,web_backend_patch_validation,web_backend,holdout,assisted_success,pending,,,
clp-7fb68b6aca66ca6e4b58,web_backend_patch_validation,web_backend,holdout,independent_once,pending,,,
clp-a016368b54607d869c95,web_backend_patch_validation,web_backend,holdout,repeated_original,pending,,,
clp-c45302fd44b5245306e4,web_backend_patch_validation,web_backend,holdout,novel_transfer_once,pending,,,
clp-91a705446eaf87563a57,web_backend_patch_validation,web_backend,holdout,gap_unresolved,pending,,,
clp-e098d1e348526ba5e009,web_backend_patch_validation,web_backend,holdout,gap_followup_success,pending,,,
clp-6f9209469676e75f66c5,web_backend_patch_validation,web_backend,holdout,temporary_constraint_active,pending,,,
clp-0887f8c57d752f2c2b5c,web_backend_patch_validation,web_backend,holdout,temporary_constraint_expired,pending,,,
clp-53891be02820aac37375,web_backend_patch_validation,web_backend,holdout,goal_current,pending,,,
clp-5a0892c58ee2732dae72,web_backend_patch_validation,web_backend,holdout,goal_superseded,pending,,,
clp-c8f9259f51534a53ccc2,web_backend_patch_validation,web_backend,holdout,insufficient_evidence,pending,,,
clp-4c175960901bd8497a7e,web_backend_patch_validation,web_backend,holdout,long_history_return,pending,,,
clp-3b870403cb1c79bcf9d5,web_backend_patch_validation,web_backend,holdout,irrelevant_invariance,pending,,,
clp-9fed1e4e4afd0ac3ce03,web_backend_patch_validation,web_backend,holdout,scope_invariance,pending,,,
clp-0f221ad1953f20d0849f,web_backend_patch_validation,web_backend,holdout,future_invariance,pending,,,
clp-c061ffcee6b40adbe027,web_backend_patch_validation,web_backend,holdout,source_retraction,pending,,,
clp-703d5e8a4a596bc90336,web_backend_patch_validation,web_backend,holdout,unknown_assistance_success,pending,,,
clp-b2cd247099f8c2d4778d,web_backend_patch_validation,web_backend,holdout,explanation_ineffective,pending,,,
clp-9bd576e7e6f549ad4483,web_backend_patch_validation,web_backend,holdout,environment_failure,pending,,,
clp-5f92af669414b276b2f8,web_backend_patch_validation,web_backend,holdout,team_artifact,pending,,,
clp-cb8b12efc1e97415d02d,web_backend_patch_validation,web_backend,holdout,current_input_override,pending,,,
clp-7391093a4c4bc9c23b0c,web_backend_patch_validation,web_backend,holdout,unjustified_correct_result,pending,,,
clp-fb54532ad84ff507568e,web_backend_resource_authorization,web_backend,development,assisted_success,pending,,,
clp-a31312d0aa7431ca1806,web_backend_resource_authorization,web_backend,development,independent_once,pending,,,
clp-33a700df847e63ca8743,web_backend_resource_authorization,web_backend,development,repeated_original,pending,,,
clp-8db1e9786bb30f0a3c88,web_backend_resource_authorization,web_backend,development,novel_transfer_once,pending,,,
clp-0f665031f6b098c50689,web_backend_resource_authorization,web_backend,development,gap_unresolved,pending,,,
clp-eb075b103af5ac1161ed,web_backend_resource_authorization,web_backend,development,gap_followup_success,pending,,,
clp-2d6043f91952ba9c563a,web_backend_resource_authorization,web_backend,development,temporary_constraint_active,pending,,,
clp-4dce14496f3d31c3c496,web_backend_resource_authorization,web_backend,development,temporary_constraint_expired,pending,,,
clp-ae5e46baa4463b293417,web_backend_resource_authorization,web_backend,development,goal_current,pending,,,
clp-b7156b64c61ad448f494,web_backend_resource_authorization,web_backend,development,goal_superseded,pending,,,
clp-e00a8572135cb1789bd4,web_backend_resource_authorization,web_backend,development,insufficient_evidence,pending,,,
clp-ca079f6ccc7025785d84,web_backend_resource_authorization,web_backend,development,long_history_return,pending,,,
clp-41593a1b3b1c33845f5f,web_backend_resource_authorization,web_backend,development,irrelevant_invariance,pending,,,
clp-40b1c208c16ee7bfacd1,web_backend_resource_authorization,web_backend,development,scope_invariance,pending,,,
clp-145d35642547f1bf7376,web_backend_resource_authorization,web_backend,development,future_invariance,pending,,,
clp-a257b6363e24b8de8b5a,web_backend_resource_authorization,web_backend,development,source_retraction,pending,,,
clp-49c80703bae7a82a23db,web_backend_resource_authorization,web_backend,development,unknown_assistance_success,pending,,,
clp-69e6b59668ac5f231eaa,web_backend_resource_authorization,web_backend,development,explanation_ineffective,pending,,,
clp-60e5b6556bb99a4d986e,web_backend_resource_authorization,web_backend,development,environment_failure,pending,,,
clp-3079c7fa1e6f4e1e742a,web_backend_resource_authorization,web_backend,development,team_artifact,pending,,,
clp-39c4d9745c8343c7b046,web_backend_resource_authorization,web_backend,development,current_input_override,pending,,,
clp-d3bc990c9d9672035860,web_backend_resource_authorization,web_backend,development,unjustified_correct_result,pending,,,
clp-e132d78f96197e4af560,web_backend_sliding_rate_limit,web_backend,development,assisted_success,pending,,,
clp-54e0ed5ca3a2e36b4853,web_backend_sliding_rate_limit,web_backend,development,independent_once,pending,,,
clp-84d5953ee558e4f4b06f,web_backend_sliding_rate_limit,web_backend,development,repeated_original,pending,,,
clp-6bd18f2a5bbb57324359,web_backend_sliding_rate_limit,web_backend,development,novel_transfer_once,pending,,,
clp-40f46e6b3a188de418b0,web_backend_sliding_rate_limit,web_backend,development,gap_unresolved,pending,,,
clp-293f5c72396b63840831,web_backend_sliding_rate_limit,web_backend,development,gap_followup_success,pending,,,
clp-ce0df2b227cad71643c5,web_backend_sliding_rate_limit,web_backend,development,temporary_constraint_active,pending,,,
clp-f2a5735765ffa98140ef,web_backend_sliding_rate_limit,web_backend,development,temporary_constraint_expired,pending,,,
clp-e831c3ec7a2db67d1ece,web_backend_sliding_rate_limit,web_backend,development,goal_current,pending,,,
clp-2fca825d8aa29415face,web_backend_sliding_rate_limit,web_backend,development,goal_superseded,pending,,,
clp-8696ae61f98aadd9b1d8,web_backend_sliding_rate_limit,web_backend,development,insufficient_evidence,pending,,,
clp-cd3ad044052db189ce6a,web_backend_sliding_rate_limit,web_backend,development,long_history_return,pending,,,
clp-3955a9be7bd859e0ceb5,web_backend_sliding_rate_limit,web_backend,development,irrelevant_invariance,pending,,,
clp-dce2c34ebb1bb4d71526,web_backend_sliding_rate_limit,web_backend,development,scope_invariance,pending,,,
clp-109703cef162ed07de98,web_backend_sliding_rate_limit,web_backend,development,future_invariance,pending,,,
clp-bb32de77db6e62573bc1,web_backend_sliding_rate_limit,web_backend,development,source_retraction,pending,,,
clp-8d79807d6a93e5321877,web_backend_sliding_rate_limit,web_backend,development,unknown_assistance_success,pending,,,
clp-e2d54ee8b6d8969e39f2,web_backend_sliding_rate_limit,web_backend,development,explanation_ineffective,pending,,,
clp-c0b38f8a01e3fa350309,web_backend_sliding_rate_limit,web_backend,development,environment_failure,pending,,,
clp-4f72652f7c874761d13d,web_backend_sliding_rate_limit,web_backend,development,team_artifact,pending,,,
clp-5a0e99d330411c54678f,web_backend_sliding_rate_limit,web_backend,development,current_input_override,pending,,,
clp-5c0f33247c4cf4098907,web_backend_sliding_rate_limit,web_backend,development,unjustified_correct_result,pending,,,
clp-9fddcf65520b3d901413,web_backend_sql_input_boundary,web_backend,development,assisted_success,pending,,,
clp-7c3b0a8f1531cfdd280e,web_backend_sql_input_boundary,web_backend,development,independent_once,pending,,,
clp-cd5ab36690bf579f1de6,web_backend_sql_input_boundary,web_backend,development,repeated_original,pending,,,
clp-65c8eac2a4c65715a7fc,web_backend_sql_input_boundary,web_backend,development,novel_transfer_once,pending,,,
clp-0bf136303e6a38d9844f,web_backend_sql_input_boundary,web_backend,development,gap_unresolved,pending,,,
clp-e169a8a4d6d60e027e0d,web_backend_sql_input_boundary,web_backend,development,gap_followup_success,pending,,,
clp-5f45788f7fd4f402b849,web_backend_sql_input_boundary,web_backend,development,temporary_constraint_active,pending,,,
clp-862c9823ceae925ebee5,web_backend_sql_input_boundary,web_backend,development,temporary_constraint_expired,pending,,,
clp-622a91219be42936c48d,web_backend_sql_input_boundary,web_backend,development,goal_current,pending,,,
clp-48c6ebab8a85a2aa51d2,web_backend_sql_input_boundary,web_backend,development,goal_superseded,pending,,,
clp-ec9ba49b8e5cff549989,web_backend_sql_input_boundary,web_backend,development,insufficient_evidence,pending,,,
clp-cc961168c2a84775257e,web_backend_sql_input_boundary,web_backend,development,long_history_return,pending,,,
clp-44ea39feca652af73e52,web_backend_sql_input_boundary,web_backend,development,irrelevant_invariance,pending,,,
clp-ed3fa7355dbbd46d4880,web_backend_sql_input_boundary,web_backend,development,scope_invariance,pending,,,
clp-1f07013b724b33bb23ab,web_backend_sql_input_boundary,web_backend,development,future_invariance,pending,,,
clp-efe0b5b9835173a2fd3b,web_backend_sql_input_boundary,web_backend,development,source_retraction,pending,,,
clp-87d16dbd0163cc883ae8,web_backend_sql_input_boundary,web_backend,development,unknown_assistance_success,pending,,,
clp-2dcaea4b16c1deecf4b3,web_backend_sql_input_boundary,web_backend,development,explanation_ineffective,pending,,,
clp-b53083c9a2a61ddb73c4,web_backend_sql_input_boundary,web_backend,development,environment_failure,pending,,,
clp-9d3a1d7816e940f4c65d,web_backend_sql_input_boundary,web_backend,development,team_artifact,pending,,,
clp-6b359e1b7e6c35d9ea88,web_backend_sql_input_boundary,web_backend,development,current_input_override,pending,,,
clp-964b58ad11415a8b7473,web_backend_sql_input_boundary,web_backend,development,unjustified_correct_result,pending,,,
